Date,Open,High,Low,Close,Adj Close,Volume
2006-11-30,3.2932140827178955,3.309999942779541,3.252142906188965,3.273571014404297,2.79045033454895,870486400
2006-12-01,3.2785708904266357,3.297499895095825,3.2178568840026855,3.2614290714263916,2.7801005840301514,795079600
2006-12-04,3.2814290523529053,3.2874999046325684,3.232142925262451,3.254286050796509,2.7740111351013184,709536800
2006-12-05,3.273214101791382,3.297499895095825,3.245357036590576,3.259643077850342,2.7785773277282715,662838400
2006-12-06,3.237143039703369,3.2639288902282715,3.202500104904175,3.208214044570923,2.734739065170288,638184400
2006-12-07,3.2153570652008057,3.232142925262451,3.1035709381103516,3.1085710525512695,2.64980149269104,1004827600
2006-12-08,3.115356922149658,3.192500114440918,3.107142925262451,3.1521430015563965,2.6869430541992188,784277200
2006-12-11,3.174999952316284,3.18928599357605,3.1446430683135986,3.169642925262451,2.701859951019287,499780400
2006-12-12,3.1646430492401123,3.1728570461273193,3.054642915725708,3.0764288902282715,2.6224024295806885,1026620000
2006-12-13,3.141071081161499,3.1810710430145264,3.112499952316284,3.180356979370117,2.7109928131103516,857052000
2006-12-14,3.180356979370117,3.2142860889434814,3.1521430015563965,3.1624999046325684,2.6957719326019287,832330800
2006-12-15,3.179286003112793,3.186429023742676,3.118928909301758,3.132857084274292,2.670503854751587,739939200
2006-12-18,3.129642963409424,3.142857074737549,3.021070957183838,3.052500009536743,2.60200572013855,721576800
2006-12-19,3.026071071624756,3.0957140922546387,2.98642897605896,3.0824999809265137,2.6275782585144043,911405600
2006-12-20,3.0882139205932617,3.0953569412231445,3.0264289379119873,3.0271430015563965,2.5803911685943604,567691600
2006-12-21,3.0250000953674316,3.052856922149658,2.93571400642395,2.960714101791382,2.5237653255462646,903599200
2006-12-22,2.9807140827178955,3.0014290809631348,2.914285898208618,2.93571400642395,2.502454996109009,613303600
2006-12-26,2.933928966522217,2.9489290714263916,2.8889288902282715,2.9110710620880127,2.4814488887786865,490688800
2006-12-27,2.7910709381103516,2.9285709857940674,2.741786003112793,2.911428928375244,2.4817543029785156,1935754800
2006-12-28,2.865000009536743,2.9017860889434814,2.8446431159973145,2.888214111328125,2.461965560913086,1119876800
2006-12-29,2.99821400642395,3.049999952316284,2.9771430492401123,3.0299999713897705,2.5828263759613037,1076429200
2007-01-03,3.0817859172821045,3.0921430587768555,2.924999952316284,2.992856979370117,2.5511653423309326,1238319600
2007-01-04,3.00178599357605,3.069643020629883,2.9935710430145264,3.059286117553711,2.607790470123291,847260400
2007-01-05,3.063214063644409,3.078571081161499,3.0142860412597656,3.0374999046325684,2.589219093322754,834741600
2007-01-08,3.069999933242798,3.0903570652008057,3.0457139015197754,3.052500009536743,2.60200572013855,797106800
2007-01-09,3.0875000953674316,3.320713996887207,3.0410709381103516,3.3060710430145264,2.8181540966033936,3349298400
2007-01-10,3.3839290142059326,3.492856979370117,3.3375000953674316,3.4642860889434814,2.953019142150879,2952880000
2007-01-11,3.426429033279419,3.4564290046691895,3.3964290618896484,3.421428918838501,2.916487455368042,1440252800
2007-01-12,3.378213882446289,3.3949999809265137,3.3296430110931396,3.379286050796509,2.8805642127990723,1312690400
2007-01-16,3.4171431064605713,3.4732139110565186,3.4089291095733643,3.4678568840026855,2.9560632705688477,1244076400
2007-01-17,3.484286069869995,3.4857139587402344,3.3864290714263916,3.391071081161499,2.8906097412109375,1646260000
2007-01-18,3.289285898208618,3.2896430492401123,3.180356979370117,3.1810710430145264,2.711602210998535,2364605600
2007-01-19,3.1653571128845215,3.2017860412597656,3.1471428871154785,3.1607139110565186,2.694249153137207,1364473600
2007-01-22,3.1835711002349854,3.184286117553711,3.058928966522217,3.0996429920196533,2.642190933227539,1454026000
2007-01-23,3.061785936355591,3.125356912612915,3.053929090499878,3.06071400642395,2.6090073585510254,1207424400
2007-01-24,3.0957140922546387,3.112499952316284,3.0742859840393066,3.0964291095733643,2.639451265335083,927813600
2007-01-25,3.1110711097717285,3.1607139110565186,3.072499990463257,3.080357074737549,2.6257517337799072,905973600
2007-01-26,3.1110711097717285,3.120357036590576,3.0353569984436035,3.049285888671875,2.5992650985717773,986874000
2007-01-29,3.0821430683135986,3.0946431159973145,3.054642915725708,3.0692861080169678,2.6163151264190674,901664400
2007-01-30,3.0867860317230225,3.0889289379119873,3.044642925262451,3.055356979370117,2.604440212249756,577970400
2007-01-31,3.0307140350341797,3.0714290142059326,3.012500047683716,3.061785936355591,2.6099205017089844,856069200
2007-02-01,3.0796430110931396,3.081070899963379,3.0264289379119873,3.0264289379119873,2.5797815322875977,664342000
2007-02-02,3.004286050796509,3.044642925262451,2.989285945892334,3.0267860889434814,2.5800862312316895,621530000
2007-02-05,3.010714054107666,3.043929100036621,2.997857093811035,2.997857093811035,2.555427312850952,578852400
2007-02-06,3.016071081161499,3.0167860984802246,2.9592859745025635,3.005357027053833,2.5618197917938232,864393600
2007-02-07,3.0171430110931396,3.0850000381469727,2.983928918838501,3.0767860412597656,2.6227073669433594,1066825200
2007-02-08,3.0510709285736084,3.0896430015563965,3.0503571033477783,3.07785701751709,2.6236207485198975,679030800
2007-02-09,3.067142963409424,3.078571081161499,2.9717860221862793,2.973928928375244,2.5350301265716553,860540800
2007-02-12,3.01535701751709,3.0421431064605713,2.986785888671875,3.0314290523529053,2.584044933319092,724071600
2007-02-13,3.041429042816162,3.0460710525512695,3.010714054107666,3.0250000953674316,2.5785646438598633,580986000
2007-02-14,3.0225000381469727,3.0585711002349854,3.0203568935394287,3.046428918838501,2.596830129623413,507981600
2007-02-15,3.051429033279419,3.057857036590576,3.0278570652008057,3.0432140827178955,2.594089984893799,363661200
2007-02-16,3.044642925262451,3.0503571033477783,3.023571014404297,3.0296430587768555,2.58252215385437,399868000
2007-02-20,3.023214101791382,3.0771429538726807,3.005713939666748,3.067857027053833,2.6150963306427,617702400
2007-02-21,3.070713996887207,3.196070909500122,3.069999933242798,3.18571400642395,2.715559482574463,1155313600
2007-02-22,3.242856979370117,3.2432138919830322,3.1617860794067383,3.1967859268188477,2.7249975204467773,838224800
2007-02-23,3.184286117553711,3.226428985595703,3.1732139587402344,3.1810710430145264,2.711602210998535,517893600
2007-02-26,3.208570957183838,3.2142860889434814,3.1289288997650146,3.1610710620880127,2.694554090499878,615848800
2007-02-27,3.0821430683135986,3.109999895095825,2.978929042816162,2.997499942779541,2.5551230907440186,1145813200
2007-02-28,2.9642860889434814,3.057142972946167,2.9642860889434814,3.0217859745025635,2.5758249759674072,919475200
2007-03-01,3.001070976257324,3.1539289951324463,2.9910709857940674,3.109286069869995,2.6504111289978027,1415528800
2007-03-02,3.098928928375244,3.1264290809631348,3.0432140827178955,3.0503571033477783,2.6001787185668945,860000400
2007-03-05,3.067500114440918,3.1660709381103516,3.062856912612915,3.0828568935394287,2.627882480621338,838899600
2007-03-06,3.135714054107666,3.1539289951324463,3.121428966522217,3.1496429443359375,2.684812068939209,723186800
2007-03-07,3.1446430683135986,3.177500009536743,3.12321400642395,3.132857084274292,2.670503854751587,626284400
2007-03-08,3.163928985595703,3.1685709953308105,3.1235709190368652,3.142857074737549,2.679027795791626,511011200
2007-03-09,3.171428918838501,3.1732139587402344,3.121428966522217,3.1417860984802246,2.678114414215088,451836000
2007-03-12,3.1453568935394287,3.2139289379119873,3.1424999237060547,3.2096428871154785,2.735957145690918,729408400
2007-03-13,3.193213939666748,3.2357139587402344,3.1571431159973145,3.1571431159973145,2.6912050247192383,867890800
2007-03-14,3.164285898208618,3.2142860889434814,3.140000104904175,3.2142860889434814,2.7399144172668457,796586000
2007-03-15,3.2128570079803467,3.2271430492401123,3.189642906188965,3.1989290714263916,2.7268240451812744,559498800
2007-03-16,3.197856903076172,3.2139289379119873,3.190000057220459,3.1996428966522217,2.727433443069458,571704000
2007-03-19,3.2228569984436035,3.2696430683135986,3.1996428966522217,3.254642963409424,2.7743165493011475,712961200
2007-03-20,3.262500047683716,3.2799999713897705,3.252142906188965,3.2671430110931396,2.78497052192688,488916400
2007-03-21,3.2853569984436035,3.357142925262451,3.273214101791382,3.3524999618530273,2.8577308654785156,686896000
2007-03-22,3.3475000858306885,3.369999885559082,3.3214290142059326,3.3557140827178955,2.8604702949523926,561492400
2007-03-23,3.3339290618896484,3.35964298248291,3.3321430683135986,3.3399999141693115,2.8470757007598877,450884000
2007-03-26,3.356786012649536,3.424999952316284,3.3321430683135986,3.4232139587402344,2.918008804321289,864987200
2007-03-27,3.4182140827178955,3.458214044570923,3.392857074737549,3.4092860221862793,2.9061362743377686,932052800
2007-03-28,3.38857102394104,3.4071431159973145,3.3267860412597656,3.3299999237060547,2.838552236557007,942337200
2007-03-29,3.363929033279419,3.363929033279419,3.293929100036621,3.3482139110565186,2.854077100753784,725723600
2007-03-30,3.367142915725708,3.3814289569854736,3.3125,3.318213939666748,2.828505516052246,600558000
2007-04-02,3.362143039703369,3.3660709857940674,3.322143077850342,3.3446431159973145,2.8510336875915527,501992400
2007-04-03,3.362143039703369,3.401071071624756,3.3485710620880127,3.375,2.8769099712371826,583934400
2007-04-04,3.390713930130005,3.3978569507598877,3.361785888671875,3.366786003112793,2.8699088096618652,476784000
2007-04-05,3.36142897605896,3.3814289569854736,3.3399999141693115,3.3814289569854736,2.8823907375335693,355516000
2007-04-09,3.4003570079803467,3.4035708904266357,3.322856903076172,3.3446431159973145,2.8510336875915527,413341600
2007-04-10,3.3453569412231445,3.366429090499878,3.336071014404297,3.3660709857940674,2.8692986965179443,352466800
2007-04-11,3.3535709381103516,3.3553569316864014,3.297499895095825,3.306786060333252,2.818763017654419,549018400
2007-04-12,3.2871429920196533,3.296786069869995,3.240000009536743,3.2925000190734863,2.8065857887268066,656675600
2007-04-13,3.246428966522217,3.2642860412597656,3.2164289951324463,3.2228569984436035,2.747220516204834,719941600
2007-04-16,3.23464298248291,3.267857074737549,3.2232139110565186,3.26535701751709,2.7834484577178955,609033600
2007-04-17,3.2857139110565186,3.296428918838501,3.203571081161499,3.226785898208618,2.750570058822632,751920400
2007-04-18,3.2200000286102295,3.244642972946167,3.200000047683716,3.2285709381103516,2.752092123031616,464044000
2007-04-19,3.2210710048675537,3.2589290142059326,3.208214044570923,3.223928928375244,2.7481348514556885,425913600
2007-04-20,3.2460711002349854,3.2564289569854736,3.233928918838501,3.248929023742676,2.769444704055786,522779600
2007-04-23,3.271070957183838,3.3499999046325684,3.265000104904175,3.3396430015563965,2.846771001815796,780290000
2007-04-24,3.3557140827178955,3.442500114440918,3.260714054107666,3.3299999237060547,2.838552236557007,1055252800
2007-04-25,3.365356922149658,3.4071431159973145,3.3499999046325684,3.4053568840026855,2.90278697013855,1187144000
2007-04-26,3.627856969833374,3.6607139110565186,3.510714054107666,3.5299999713897705,3.009035110473633,1737778000
2007-04-27,3.5064289569854736,3.569643020629883,3.488929033279419,3.568571090698242,3.041914463043213,699403600
2007-04-30,3.5746428966522217,3.607142925262451,3.559643030166626,3.56428599357605,3.0382609367370605,616509600
2007-05-01,3.556786060333252,3.5839290618896484,3.5196430683135986,3.552500009536743,3.028214454650879,532523600
2007-05-02,3.558928966522217,3.5907139778137207,3.552500009536743,3.5853569507598877,3.056222677230835,505145200
2007-05-03,3.5975000858306885,3.62321400642395,3.5717859268188477,3.585714101791382,3.0565273761749268,576077600
2007-05-04,3.5999999046325684,3.628571033477783,3.5892860889434814,3.6003570556640625,3.0690088272094727,381987200
2007-05-07,3.609999895095825,3.726785898208618,3.6075000762939453,3.7114291191101074,3.163689136505127,861557200
2007-05-08,3.695357084274292,3.755357027053833,3.693571090698242,3.752142906188965,3.1983935832977295,783997200
2007-05-09,3.746786117553711,3.819999933242798,3.7460711002349854,3.817142963409424,3.253800392150879,717757600
2007-05-10,3.808213949203491,3.8871428966522217,3.7828569412231445,3.833570957183838,3.26780366897583,1197257600
2007-05-11,3.8478569984436035,3.8975000381469727,3.813570976257324,3.883570909500122,3.310425043106079,653696400
2007-05-14,3.9149999618530273,3.9285709857940674,3.8660709857940674,3.9057140350341797,3.3293004035949707,651946400
2007-05-15,3.9132139682769775,3.93571400642395,3.802856922149658,3.8399999141693115,3.273284435272217,954514400
2007-05-16,3.876070976257324,3.8867859840393066,3.693571090698242,3.833570957183838,3.26780366897583,1126767600
2007-05-17,3.8267860412597656,3.92392897605896,3.8267860412597656,3.9085710048675537,3.331735849380493,735291200
2007-05-18,3.936785936355591,3.9514288902282715,3.9203569889068604,3.929286003112793,3.3493940830230713,621345200
2007-05-21,3.939642906188965,4.01607084274292,3.930356979370117,3.999285936355591,3.4090631008148193,639892400
2007-05-22,4.017499923706055,4.0625,4.000357151031494,4.054999828338623,3.456554412841797,572409600
2007-05-23,4.072143077850342,4.107142925262451,4.021070957183838,4.03178596496582,3.4367666244506836,911374800
2007-05-24,4.028929233551025,4.087856769561768,3.941786050796509,3.953213930130005,3.3697900772094727,887362000
2007-05-25,4.0,4.063570976257324,3.982142925262451,4.057857036590576,3.4589903354644775,632959600
2007-05-29,4.087500095367432,4.102142810821533,4.0246429443359375,4.083929061889648,3.4812142848968506,645694000
2007-05-30,4.0821428298950195,4.24571418762207,4.054643154144287,4.241786003112793,3.615774631500244,1478444800
2007-05-31,4.288214206695557,4.363214015960693,4.269286155700684,4.328214168548584,3.6894478797912598,1297066400
2007-06-01,4.324999809265137,4.328214168548584,4.224643230438232,4.228570938110352,3.6045095920562744,885262000
2007-06-04,4.236785888671875,4.347499847412109,4.210713863372803,4.333213806152344,3.6937098503112793,886673200
2007-06-05,4.336071014404297,4.381785869598389,4.3035712242126465,4.381071090698242,3.7345046997070312,920785600
2007-06-06,4.367856979370117,4.430356979370117,4.3553571701049805,4.415713787078857,3.7640342712402344,1112241200
2007-06-07,4.463929176330566,4.557499885559082,4.3996429443359375,4.431070804595947,3.7771246433258057,1915079600
2007-06-08,4.493570804595947,4.493928909301758,4.367499828338623,4.446071147918701,3.789910316467285,1241682400
2007-06-11,4.5,4.505356788635254,4.269286155700684,4.292500019073486,3.6590042114257812,1874258400
2007-06-12,4.262499809265137,4.346786022186279,4.2253570556640625,4.299285888671875,3.664788246154785,1426566400
2007-06-13,4.326786041259766,4.328214168548584,4.121428966522217,4.1964287757873535,3.5771117210388184,1721353200
2007-06-14,4.185713768005371,4.26607084274292,4.1578569412231445,4.2410712242126465,3.615164279937744,973266000
2007-06-15,4.307857036590576,4.309642791748047,4.28071403503418,4.3035712242126465,3.668440818786621,811218800
2007-06-18,4.402856826782227,4.470714092254639,4.376429080963135,4.46750020980835,3.808175802230835,910604800
2007-06-19,4.453214168548584,4.4646430015563965,4.38964319229126,4.416429042816162,3.764643907546997,943026000
2007-06-20,4.423929214477539,4.45214319229126,4.339285850524902,4.341071128845215,3.7004072666168213,897512000
2007-06-21,4.346428871154785,4.438929080963135,4.311429023742676,4.425000190734863,3.771949529647827,867045200
2007-06-22,4.423213958740234,4.444643020629883,4.37071418762207,4.392857074737549,3.7445502281188965,631876000
2007-06-25,4.435357093811035,4.46750020980835,4.32357120513916,4.369286060333252,3.724457263946533,965403600
2007-06-26,4.427856922149658,4.4285712242126465,4.239999771118164,4.273213863372803,3.6425652503967285,1345005200
2007-06-27,4.307499885559082,4.3585710525512695,4.259285926818848,4.353213787078857,3.71075701713562,974696800
2007-06-28,4.369999885559082,4.374642848968506,4.285714149475098,4.305714130401611,3.67026686668396,838143600
2007-06-29,4.3560709953308105,4.4285712242126465,4.324643135070801,4.3585710525512695,3.7153236865997314,1137841600
2007-07-02,4.323214054107666,4.36035680770874,4.260714054107666,4.330714225769043,3.6915788650512695,994862400
2007-07-03,4.357142925262451,4.550000190734863,4.339285850524902,4.541786193847656,3.871499538421631,1162481600
2007-07-05,4.599999904632568,4.748929023742676,4.596070766448975,4.7410712242126465,4.041374206542969,1453051600
2007-07-06,4.754642963409424,4.762143135070801,4.6571431159973145,4.724999904632568,4.027673244476318,874694800
2007-07-09,4.7278571128845215,4.746428966522217,4.6135711669921875,4.6546430587768555,3.9677014350891113,995820000
2007-07-10,4.6028571128845215,4.8035712242126465,4.6003570556640625,4.726786136627197,4.029195785522461,1255007600
2007-07-11,4.716785907745361,4.775000095367432,4.689642906188965,4.728213787078857,4.030414581298828,821772000
2007-07-12,4.7803568840026855,4.794285774230957,4.728213787078857,4.788214206695557,4.081559181213379,704608800
2007-07-13,4.822500228881836,4.923213958740234,4.804286003112793,4.918929100036621,4.1929826736450195,907606000
2007-07-16,4.942500114440918,4.99928617477417,4.910714149475098,4.932143211364746,4.204246520996094,936112800
2007-07-17,4.939286231994629,4.985713958740234,4.910714149475098,4.961071014404297,4.228906154632568,709959600
2007-07-18,4.935357093811035,4.944285869598389,4.8585710525512695,4.932857036590576,4.204855918884277,756856800
2007-07-19,5.010714054107666,5.028929233551025,4.987500190734863,5.0,4.262088775634766,732891600
2007-07-20,5.058928966522217,5.149285793304443,5.0,5.1339287757873535,4.376251697540283,1167773600
2007-07-23,5.118214130401611,5.186429023742676,5.033214092254639,5.132143020629883,4.374731063842773,1036490000
2007-07-24,4.960000038146973,5.035714149475098,4.791070938110352,4.817500114440918,4.106521129608154,1795292800
2007-07-25,4.9053568840026855,4.941429138183594,4.8214287757873535,4.9021430015563965,4.178675174713135,1496182800
2007-07-26,5.211071014404297,5.3035712242126465,4.8914289474487305,5.214285850524902,4.4447503089904785,2186629200
2007-07-27,5.221070766448975,5.318571090698242,5.135000228881836,5.137499809265137,4.379297733306885,1161098400
2007-07-30,5.1546430587768555,5.194643020629883,4.98464298248291,5.0510711669921875,4.305622100830078,1106988400
2007-07-31,5.1060709953308105,5.12428617477417,4.697143077850342,4.705714225769043,4.011234760284424,1762392800
2007-08-01,4.772857189178467,4.835000038146973,4.56321382522583,4.8214287757873535,4.109870910644531,1750156800
2007-08-02,4.880356788635254,4.8914289474487305,4.791070938110352,4.874642848968506,4.155233860015869,852644800
2007-08-03,4.830714225769043,4.8553571701049805,4.6964287757873535,4.708929061889648,4.013975143432617,679187600
2007-08-06,4.746428966522217,4.831070899963379,4.5821428298950195,4.830357074737549,4.1174821853637695,925170400
2007-08-07,4.819285869598389,4.901429176330566,4.736785888671875,4.822500228881836,4.110785007476807,949936400
2007-08-08,4.884285926818848,4.887856960296631,4.714285850524902,4.786070823669434,4.079732418060303,808096800
2007-08-09,4.682499885559082,4.75,4.46750020980835,4.5139288902282715,3.84775447845459,1125395600
2007-08-10,4.3971428871154785,4.5625,4.29642915725708,4.464285850524902,3.805436849594116,1410749200
2007-08-13,4.582857131958008,4.619643211364746,4.517857074737549,4.563929080963135,3.8903746604919434,752911600
2007-08-14,4.581786155700684,4.5821428298950195,4.418213844299316,4.429643154144287,3.7759063243865967,739006800
2007-08-15,4.383571147918701,4.459286212921143,4.273213863372803,4.2821431159973145,3.6501758098602295,992852000
2007-08-16,4.178928852081299,4.232142925262451,3.98642897605896,4.180356979370117,3.563410520553589,1866690000
2007-08-17,4.357500076293945,4.410714149475098,4.279285907745361,4.359285831451416,3.715933084487915,1195062400
2007-08-20,4.427143096923828,4.4464287757873535,4.3035712242126465,4.364999771118164,3.720804214477539,803317200
2007-08-21,4.364643096923828,4.605713844299316,4.3214287757873535,4.556070804595947,3.8836758136749268,1303047200
2007-08-22,4.686429023742676,4.7410712242126465,4.6546430587768555,4.732500076293945,4.034066677093506,1061765600
2007-08-23,4.753213882446289,4.762143135070801,4.634285926818848,4.681070804595947,3.990227222442627,866838000
2007-08-24,4.661786079406738,4.8346428871154785,4.63607120513916,4.8321428298950195,4.119004726409912,911834000
2007-08-27,4.7639288902282715,4.809286117553711,4.7178568840026855,4.723214149475098,4.026151180267334,707439600
2007-08-28,4.678214073181152,4.728929042816162,4.522500038146973,4.529285907745361,3.8608429431915283,1179365600
2007-08-29,4.638570785522461,4.792142868041992,4.626429080963135,4.788570880889893,4.0818634033203125,1166860800
2007-08-30,4.738214015960693,4.9375,4.724999904632568,4.8660712242126465,4.147927284240723,1435582400
2007-08-31,4.981785774230957,4.987500190734863,4.90749979019165,4.945713996887207,4.215815544128418,876887200
2007-09-04,4.997857093811035,5.2046427726745605,4.994286060333252,5.148571014404297,4.388733863830566,1316842800
2007-09-05,5.177499771118164,5.208570957183838,4.860713958740234,4.884285926818848,4.1634521484375,2328222400
2007-09-06,4.841429233551025,4.913214206695557,4.739643096923828,4.821785926818848,4.110176086425781,1901261600
2007-09-07,4.7146430015563965,4.724999904632568,4.642857074737549,4.706070899963379,4.011538982391357,1430576000
2007-09-10,4.892499923706055,4.929999828338623,4.783928871154785,4.882500171661377,4.161931037902832,1487838800
2007-09-11,4.925000190734863,4.939286231994629,4.776785850524902,4.838929176330566,4.124789714813232,971885600
2007-09-12,4.856785774230957,4.978570938110352,4.848214149475098,4.887499809265137,4.1661906242370605,1022770000
2007-09-13,4.958213806152344,4.964285850524902,4.880356788635254,4.900000095367432,4.176847457885742,656163200
2007-09-14,4.877500057220459,4.963571071624756,4.864285945892334,4.957499980926514,4.225861549377441,607320000
2007-09-17,4.963929176330566,5.021070957183838,4.914286136627197,4.943213939666748,4.21368408203125,793371600
2007-09-18,4.966429233551025,5.101786136627197,4.922500133514404,5.0328569412231445,4.290098190307617,1064089600
2007-09-19,5.1078572273254395,5.112856864929199,4.978570938110352,5.027500152587891,4.2855305671691895,1026880400
2007-09-20,5.005356788635254,5.063929080963135,4.975714206695557,5.01107120513916,4.271526336669922,691840800
2007-09-21,5.040713787078857,5.166070938110352,5.01107120513916,5.148213863372803,4.388428211212158,1138880400
2007-09-24,5.240356922149658,5.351786136627197,5.237500190734863,5.295713901519775,4.514161109924316,1052161600
2007-09-25,5.244286060333252,5.472143173217773,5.243570804595947,5.470714092254639,4.663333892822266,1192550800
2007-09-26,5.516786098480225,5.535714149475098,5.401785850524902,5.456070899963379,4.650853157043457,975268000
2007-09-27,5.491786003112793,5.518570899963379,5.440000057220459,5.517857074737549,4.703518867492676,658198800
2007-09-28,5.480000019073486,5.521429061889648,5.455357074737549,5.4810709953308105,4.672163009643555,615101200
2007-10-01,5.522500038146973,5.621786117553711,5.461785793304443,5.583570957183838,4.759535789489746,837068400
2007-10-02,5.591071128845215,5.663928985595703,5.567500114440918,5.658928871154785,4.8237714767456055,792069600
2007-10-03,5.635000228881836,5.684999942779541,5.607500076293945,5.639999866485596,4.807636737823486,692518400
2007-10-04,5.642857074737549,5.645713806152344,5.482142925262451,5.579999923706055,4.756491661071777,656958400
2007-10-05,5.656071186065674,5.770713806152344,5.632143020629883,5.76607084274292,4.915101528167725,943471200
2007-10-08,5.838929176330566,5.996786117553711,5.820356845855713,5.996786117553711,5.111767292022705,835928800
2007-10-09,6.07857084274292,6.1110711097717285,5.95285701751709,5.994999885559082,5.110246181488037,1104286400
2007-10-10,5.98392915725708,5.99571418762207,5.914286136627197,5.956786155700684,5.077672481536865,667590000
2007-10-11,6.053214073181152,6.138570785522461,5.471786022186279,5.793929100036621,4.938849449157715,1643992000
2007-10-12,5.821785926818848,5.974286079406738,5.778571128845215,5.973214149475098,5.091674327850342,988176000
2007-10-15,5.99928617477417,6.056070804595947,5.839285850524902,5.963571071624756,5.083454132080078,1077930000
2007-10-16,5.912143230438232,6.07785701751709,5.898213863372803,6.056428909301758,5.1626081466674805,1067830400
2007-10-17,6.167500019073486,6.179999828338623,6.042142868041992,6.169642925262451,5.259113788604736,1127613200
